"teste1";"Demanda";"Area";"Volume";"EficienciaGlobal"
"1144";"Agudo2";"1000";"300";"3000";"47.062717193447"
"1145";"Agudo2";"1000";"300";"4000";"52.2091676319709"
"1146";"Agudo2";"1000";"300";"5000";"56.2799933807711"
"1147";"Agudo2";"1000";"300";"6000";"59.755088532186"
"1148";"Agudo2";"1000";"300";"7000";"62.6840973026642"
"1149";"Agudo2";"1000";"300";"8000";"65.1497600529538"
"1150";"Agudo2";"1000";"300";"9000";"67.3010094324011"
"1151";"Agudo2";"1000";"300";"10000";"69.1212973688565"
"1152";"Agudo2";"1000";"300";"20000";"79.4969386066523"
"1153";"Agudo2";"1000";"300";"30000";"84.08075459209"
"1154";"Agudo2";"1000";"300";"40000";"86.7615422803243"
"1155";"Agudo2";"1000";"300";"50000";"88.7638590104253"
"1156";"Agudo2";"1000";"400";"500";"32.7651828561973"
"1157";"Agudo2";"1000";"400";"1000";"32.7651828561973"
"1158";"Agudo2";"1000";"400";"2000";"41.9328148270726"
"1159";"Agudo2";"1000";"400";"3000";"49.0153897070991"
"1160";"Agudo2";"1000";"400";"4000";"54.6417342379613"
"1161";"Agudo2";"1000";"400";"5000";"59.1097137183518"
"1162";"Agudo2";"1000";"400";"6000";"62.8330299520106"
"1163";"Agudo2";"1000";"400";"7000";"66.1260963097799"
"1164";"Agudo2";"1000";"400";"8000";"68.9558166473606"
"1165";"Agudo2";"1000";"400";"9000";"71.4380274697998"
"1166";"Agudo2";"1000";"400";"10000";"73.6389210656959"
"1167";"Agudo2";"1000";"400";"20000";"86.1658116829389"
"1168";"Agudo2";"1000";"400";"30000";"92.040377296045"
"1169";"Agudo2";"1000";"400";"40000";"95.1514148601688"
"1170";"Agudo2";"1000";"400";"50000";"96.9551547244746"
"1171";"Agudo2";"1000";"500";"500";"32.980307794142"
"1172";"Agudo2";"1000";"500";"1000";"32.980307794142"
"1173";"Agudo2";"1000";"500";"2000";"42.3796127751117"
"1174";"Agudo2";"1000";"500";"3000";"49.7931490981301"
"1175";"Agudo2";"1000";"500";"4000";"55.9655800099288"
"1176";"Agudo2";"1000";"500";"5000";"60.7314247890121"
"1177";"Agudo2";"1000";"500";"6000";"64.7029621049148"
"1178";"Agudo2";"1000";"500";"7000";"68.1118649677313"
"1179";"Agudo2";"1000";"500";"8000";"71.0243256660599"
"1180";"Agudo2";"1000";"500";"9000";"73.6554691378454"
"1181";"Agudo2";"1000";"500";"10000";"75.9887473109383"
"1182";"Agudo2";"1000";"500";"20000";"89.4092338242595"
"1183";"Agudo2";"1000";"500";"30000";"95.0686744994208"
"1184";"Agudo2";"1000";"500";"40000";"97.4350488168128"
"1185";"Agudo2";"1000";"500";"50000";"98.5603177229853"
"1186";"Agudo2";"1000";"1000";"500";"33.4767499586298"
"1187";"Agudo2";"1000";"1000";"1000";"33.4767499586298"
"1188";"Agudo2";"1000";"1000";"2000";"43.6703624027801"
"1189";"Agudo2";"1000";"1000";"3000";"52.0602349826245"
"1190";"Agudo2";"1000";"1000";"4000";"58.8614926361079"
"1191";"Agudo2";"1000";"1000";"5000";"64.2065199404269"
"1192";"Agudo2";"1000";"1000";"6000";"68.6579513486679"
"1193";"Agudo2";"1000";"1000";"7000";"72.5467483038226"
"1194";"Agudo2";"1000";"1000";"8000";"75.8232665894423"
"1195";"Agudo2";"1000";"1000";"9000";"78.652986927023"
"1196";"Agudo2";"1000";"1000";"10000";"81.1682938937614"
"1197";"Agudo2";"1000";"1000";"20000";"94.3736554691378"
"1198";"Agudo2";"1000";"1000";"30000";"98.2955485685918"
"1199";"Agudo2";"1000";"1000";"40000";"99.304980969717"
"1200";"Agudo2";"1000";"1000";"50000";"99.5035578355122"
